12	02234559
13	14284358
14	15304458
15	142848
16	07213651
17	07223749
18	072443
19	02152946
20	023344
21	001652
22	30
23	11
stop
8b
7	01214055
8	122843
9	01163143
10	02203350
11	042547
12	032446
13	0015294459
14	16314559
15	152949
16	08223752
17	08233850
18	082544
19	03163047
20	033445
21	011753
22	31
23	12
stop
7b
7	03234257
8	143045
9	03183345
10	04223552
11	062749
12	052648
13	02173146
14	01183347
15	01173151
16	10243954
17	10254052
18	102746
19	05183249
20	053647
21	031855
22	32
23	14
stop
37b
7	05254459
8	163247
9	05203547
10	06243754
11	082951
12	072850
13	04193348
14	03203549
15	03193353
16	12264156
17	12274254
18	122948
19	07203451
20	073849
21	052057
22	34
23	16
stop
6b
7	072746
8	01183449
9	07223749
10	08263956
11	103153
12	093052
13	06213550
14	05223751
15	05213555
16	14284358
17	14294456
18	143150
19	09223653
20	094051
21	072259
22	36
23	18
stop
5b
7	092948
8	03203651
9	09243951
10	10284158
11	123355
12	113254
13	08233752
14	07243953
15	07233757
16	163045
17	0016314658
18	163352
19	11243855
20	114253
21	0924
22	0138
23	20
stop
71b
7	113150
8	05223853
9	11264153
10	123043
11	00143557
12	133456
13	10253954
14	09264155
15	09253959
16	183247
17	02183348
18	00183554
19	13264057
20	134455
21	1126
22	0340
23	22
stop
82b
7	123251
8	06233954
9	12274254
10	133144
11	01153658
12	143557
13	11264055
14	10274256
15	102640
16	00193348
17	03193449
18	01193655
19	14274158
20	144556
21	1227
22	0441
23	23
