days
67
bus
16a-b
stop
1a
stop
5b
7	022548
8	0419324456
9	0820324454
10	0517304154
11	08233954
12	10264054
13	09223548
14	021426364758
15	0920324254
16	0619324558
17	11243750
18	0316314154
19	0719324456
20	0820334655
21	08193554
22	1537
23	002652
0	19
stop
4b
7	042750
8	0621344658
9	1022344656
10	0719324356
11	10254156
12	12284256
13	11243750
14	0416283849
15	001122344456
16	08213447
17	0013263952
18	0518334356
19	0921344658
20	1022354857
21	10213756
22	1739
23	022854
0	21
stop
3b
7	062952
8	08233648
9	001224364858
10	0921344558
11	12274358
12	14304458
13	13263952
14	0618304051
15	021324364658
16	10233649
17	0215284154
18	0720354558
19	11233648
20	001224375059
21	12233958
22	1941
23	043056
0	23
stop
2b
7	073053
8	09243749
9	011325374959
10	1022354659
11	13284459
12	15314559
13	14274053
14	0719314152
15	031425374759
16	11243750
17	0316294255
18	0821364659
19	12243749
20	0113253851
21	0013244059
22	2042
23	053157
0	24
stop
1b
7	083154
8	10253850
9	0214263850
10	0011233647
11	00142945
12	00163246
13	0015284154
14	0820324253
15	0415263848
16	0012253851
17	0417304356
18	09223747
19	0013253850
20	0214263952
21	01142541
22	002143
23	063258
0	25
